City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Acapulco,MX,2022-10-02 20:45:10,16.8634,-99.8901,81.05,81,61,4.03
293,Luderitz,NA,2022-10-02 20:47:34,-26.6481,15.1594,59.94,72,0,14.03
294,Port Hedland,AU,2022-10-02 20:47:34,-20.3167,118.5667,73.45,83,75,11.5
295,Constitucion,CL,2022-10-02 20:46:26,-35.3333,-72.4167,58.91,72,38,8.05
296,Winchester,GB,2022-10-02 20:47:35,51.0651,-1.3187,56.48,86,75,1.14
297,Olinda,BR,2022-10-02 20:45:40,-8.0089,-34.8553,76.73,78,75,2.3
298,Borger,NL,2022-10-02 20:47:15,52.9233,6.7931,52.83,90,91,8.12
299,Phek,IN,2022-10-02 20:47:36,25.6667,94.5,59.83,100,100,1.66
300,Teberda,RU,2022-10-02 20:47:36,43.4456,41.7448,55.24,51,100,10.47
301,Maracaibo,VE,2022-10-02 20:47:37,10.6317,-71.6406,86.07,64,97,4.23
302,Kuah,MY,2022-10-02 20:47:37,6.3265,99.8432,78.78,94,20,0.0
303,Severo-Kurilsk,RU,2022-10-02 20:47:38,50.6789,156.125,45.32,69,96,8.48
304,Nioki,CD,2022-10-02 20:47:38,-2.7167,17.6833,68.86,99,100,3.15
305,College,US,2022-10-02 20:47:39,64.8569,-147.8028,43.59,93,100,3.44
306,Juneau,US,2022-10-02 20:46:25,58.3019,-134.4197,52.11,90,75,5.75
307,Senno,RU,2022-10-02 20:47:39,59.5336,33.9167,38.8,96,86,6.64
308,Tighina,MD,2022-10-02 20:47:40,46.8306,29.4711,50.77,59,3,14.25
309,Norwich,GB,2022-10-02 20:47:40,52.6278,1.2983,53.78,80,0,3.44
310,Springfield,US,2022-10-02 20:45:37,37.2153,-93.2982,82.22,29,0,12.66
311,Uray,RU,2022-10-02 20:47:41,60.1247,64.7758,39.34,72,100,11.56
312,Flin Flon,CA,2022-10-02 20:47:41,54.7682,-101.865,66.04,52,75,13.8
313,Chanika,TZ,2022-10-02 20:47:42,-5.4167,38.0167,62.82,94,25,2.84
314,Hasaki,JP,2022-10-02 20:47:42,35.7333,140.8333,66.6,68,100,6.24
315,Muhos,FI,2022-10-02 20:47:43,64.808,25.9931,45.9,96,15,5.08
316,Ajdabiya,LY,2022-10-02 20:47:43,30.7554,20.2263,74.97,61,0,16.91
317,Wajima,JP,2022-10-02 20:47:49,37.4,136.9,72.7,72,100,9.51
318,Le Mans,FR,2022-10-02 20:47:49,48.0,0.2,62.53,82,100,3.44
319,Polunochnoye,RU,2022-10-02 20:47:50,60.8697,60.4153,35.22,97,100,6.04
320,Chernyshevskiy,RU,2022-10-02 20:47:50,63.0128,112.4714,25.65,90,99,6.13
321,Southbridge,US,2022-10-02 20:47:50,42.0751,-72.0334,53.67,65,87,7.0
322,Repnoye,RU,2022-10-02 20:47:51,51.5921,43.1861,66.43,61,100,18.99
323,Geraldton,AU,2022-10-02 20:47:51,-28.7667,114.6,55.81,76,85,11.5
324,Skelleftea,SE,2022-10-02 20:47:52,64.7507,20.9528,46.76,100,0,4.61
325,Dingle,PH,2022-10-02 20:47:52,10.9995,122.6711,76.26,92,100,5.88
326,Namibe,AO,2022-10-02 20:47:53,-15.1961,12.1522,64.04,85,10,4.7
327,Vilhena,BR,2022-10-02 20:47:53,-12.7406,-60.1458,79.02,65,75,8.05
328,Saint-Ambroise,CA,2022-10-02 20:47:54,48.5501,-71.3324,50.32,40,1,6.91
329,Cochrane,CA,2022-10-02 20:47:54,51.1834,-114.4687,74.5,31,0,9.22
330,Beloha,MG,2022-10-02 20:47:31,-25.1667,45.05,68.2,70,0,0.6
331,Westport,US,2022-10-02 20:47:55,41.1415,-73.3579,57.24,56,100,19.57
332,Pamekasan,ID,2022-10-02 20:47:56,-7.1568,113.4746,79.63,81,88,2.82
333,Lompoc,US,2022-10-02 20:47:57,34.6391,-120.4579,77.68,67,100,6.91
334,Taraz,KZ,2022-10-02 20:47:36,42.9,71.3667,39.61,48,75,2.24
335,Yumaguzino,RU,2022-10-02 20:47:57,52.9041,56.3933,46.92,46,93,7.58
336,Maunabo,PR,2022-10-02 20:44:19,18.0072,-65.8993,89.42,80,93,4.9
337,Lokoja,NG,2022-10-02 20:47:58,7.8024,6.743,74.21,92,72,2.75
338,Los Llanos De Aridane,ES,2022-10-02 20:47:59,28.6585,-17.9182,69.55,75,100,6.91
339,San Jeronimo,PE,2022-10-02 20:47:59,-11.9472,-75.2829,59.04,55,89,7.16
340,Opuwo,NA,2022-10-02 20:46:41,-18.0607,13.84,77.25,18,0,0.78
341,Sakaiminato,JP,2022-10-02 20:48:00,35.55,133.2333,66.18,88,20,5.75
342,Grindavik,IS,2022-10-02 20:48:00,63.8424,-22.4338,50.47,100,100,24.16
343,Bengkulu,ID,2022-10-02 20:48:00,-3.8004,102.2655,75.0,91,100,4.97
344,Ukiah,US,2022-10-02 20:48:01,39.1502,-123.2078,86.43,30,2,5.7
345,Grandview,US,2022-10-02 20:48:01,38.8858,-94.533,83.32,30,0,5.75
346,Iquitos,PE,2022-10-02 20:48:02,-3.7481,-73.2472,84.24,70,75,10.36
347,Imeni Poliny Osipenko,RU,2022-10-02 20:48:02,52.4201,136.4853,44.35,92,100,2.64
348,Zakamensk,RU,2022-10-02 20:48:03,50.3741,103.2863,19.83,72,22,1.83
349,Urumqi,CN,2022-10-02 20:46:02,43.801,87.6005,32.95,55,0,2.24
350,Korla,CN,2022-10-02 20:48:04,41.7597,86.1469,46.99,26,0,12.8
351,Morris,US,2022-10-02 20:48:04,40.8334,-74.5329,56.28,66,100,5.01
352,Terney,RU,2022-10-02 20:48:05,45.0503,136.6092,53.19,90,64,4.21
353,Ballina,AU,2022-10-02 20:48:05,-28.8667,153.5667,53.02,98,71,7.94
354,Ocean Springs,US,2022-10-02 20:48:06,30.4113,-88.8278,86.05,32,0,9.22
355,Coihueco,CL,2022-10-02 20:48:06,-36.6167,-71.8333,74.14,38,0,4.61
356,Katsuura,JP,2022-10-02 20:48:07,35.1333,140.3,70.63,75,100,8.01
357,Maceio,BR,2022-10-02 20:48:07,-9.6658,-35.7353,78.24,73,40,10.36
358,Gladstone,AU,2022-10-02 20:48:08,-23.85,151.25,64.33,72,75,6.91
359,Kahului,US,2022-10-02 20:48:08,20.8947,-156.47,84.22,65,40,13.8
360,Neiafu,TO,2022-10-02 20:48:09,-18.65,-173.9833,79.48,69,20,13.8
361,Monrovia,LR,2022-10-02 20:45:37,6.3005,-10.7969,74.97,90,99,11.21
362,Necochea,AR,2022-10-02 20:48:10,-38.5473,-58.7368,49.73,67,94,12.53
363,Ancud,CL,2022-10-02 20:48:15,-41.8697,-73.8203,54.73,68,100,7.11
364,San Quintin,MX,2022-10-02 20:48:16,30.4833,-115.95,72.0,68,28,14.54
365,Alihe,CN,2022-10-02 20:48:16,50.5667,123.7167,28.87,69,63,3.44
366,Nam Som,TH,2022-10-02 20:48:16,17.7704,102.1895,71.69,97,100,1.9
367,Kruisfontein,ZA,2022-10-02 20:48:17,-34.0033,24.7314,60.89,85,0,9.06
368,Lasa,IT,2022-10-02 20:48:17,46.6166,10.7002,61.68,92,36,7.52
369,Olden,NO,2022-10-02 20:48:18,61.8364,6.8064,50.74,92,97,4.79
370,Haskovo,BG,2022-10-02 20:48:19,41.9403,25.5694,60.24,52,0,6.04
371,Ayan,RU,2022-10-02 20:48:19,56.45,138.1667,39.07,68,34,10.22
372,Chokurdakh,RU,2022-10-02 20:48:20,70.6333,147.9167,16.88,90,90,7.25
373,Bafq,IR,2022-10-02 20:48:20,31.6128,55.4107,72.14,28,0,4.34
374,Hovd,MN,2022-10-02 20:48:21,48.0056,91.6419,21.9,43,4,3.94
375,Evensk,RU,2022-10-02 20:48:21,61.95,159.2333,30.52,63,31,7.38
376,Borskoye,RU,2022-10-02 20:48:22,53.0333,51.7167,60.03,45,100,15.37
377,Ketchikan,US,2022-10-02 20:48:22,55.3422,-131.6461,54.07,71,20,10.36
378,Villazon,BO,2022-10-02 20:48:23,-22.0866,-65.5942,59.31,34,84,25.12
379,San Cristobal,VE,2022-10-02 20:48:24,7.7669,-72.225,78.98,55,93,5.99
380,Saint-Georges,GD,2022-10-02 20:48:25,12.0564,-61.7485,87.48,70,20,16.11
381,Kungurtug,RU,2022-10-02 20:48:25,50.5994,97.5228,13.19,64,0,1.28
382,Lubango,AO,2022-10-02 20:48:26,-14.9172,13.4925,64.87,44,14,2.33
383,Santa Cruz Cabralia,BR,2022-10-02 20:48:26,-16.2781,-39.0247,77.23,83,40,10.36
384,Perbaungan,ID,2022-10-02 20:48:27,3.5679,98.956,75.2,93,100,3.22
385,Samut Prakan,TH,2022-10-02 20:48:27,13.5,100.45,80.62,88,100,9.46
386,Yar-Sale,RU,2022-10-02 20:48:28,66.8333,70.8333,36.64,84,100,13.24
387,Gornyak,RU,2022-10-02 20:48:28,50.9942,81.4661,27.36,87,5,4.52
388,Hualmay,PE,2022-10-02 20:48:29,-11.0964,-77.6139,66.07,74,53,9.19
389,Vila Franca Do Campo,PT,2022-10-02 20:48:30,37.7167,-25.4333,74.19,88,63,13.15
390,Petropavlovsk-Kamchatskiy,RU,2022-10-02 20:48:30,53.0452,158.6483,34.39,80,75,4.47
391,Portland,US,2022-10-02 20:48:23,45.5234,-122.6762,87.87,43,0,3.0
392,Birao,CF,2022-10-02 20:48:31,10.2849,22.7882,69.08,95,100,3.58
393,Laguna,US,2022-10-02 20:48:32,38.421,-121.4238,83.08,48,0,9.22
394,Lincoln,US,2022-10-02 20:44:39,40.8,-96.667,84.27,31,0,14.97
395,Saint Anthony,US,2022-10-02 20:48:32,45.0205,-93.218,74.91,43,20,10.36
396,Rio Grande,BR,2022-10-02 20:48:33,-32.035,-52.0986,69.91,81,16,5.99
397,Banda Aceh,ID,2022-10-02 20:48:33,5.5577,95.3222,79.47,74,100,12.28
398,Lorengau,PG,2022-10-02 20:48:34,-2.0226,147.2712,82.15,75,38,5.53
399,Pustoshka,RU,2022-10-02 20:48:34,56.3355,29.369,43.36,91,100,9.42
400,Celestun,MX,2022-10-02 20:48:35,20.8667,-90.4,82.89,56,44,10.85
401,Charters Towers,AU,2022-10-02 20:48:35,-20.1,146.2667,68.85,78,88,6.82
402,Calama,CL,2022-10-02 20:48:35,-22.4667,-68.9333,75.69,2,20,25.32
403,Kurumkan,RU,2022-10-02 20:48:36,54.3,110.3,23.49,73,89,2.66
404,Palasbari,IN,2022-10-02 20:48:36,26.1361,91.5486,78.85,94,75,4.61
405,Sola,VU,2022-10-02 20:48:37,-13.8833,167.55,74.07,100,1,0.0
406,Asosa,ET,2022-10-02 20:48:37,10.0667,34.5333,59.99,94,44,3.85
407,La Ronge,CA,2022-10-02 20:45:36,55.1001,-105.2842,73.65,33,20,18.41
408,Antanifotsy,MG,2022-10-02 20:48:38,-19.65,47.3167,53.42,81,0,1.77
409,Prince Rupert,CA,2022-10-02 20:46:08,54.3161,-130.3201,53.69,92,100,14.97
410,Bougouni,ML,2022-10-02 20:48:39,11.417,-7.479,74.59,90,100,2.1
411,Fairbanks,US,2022-10-02 20:46:47,64.8378,-147.7164,43.61,93,100,3.44
412,Gwadar,PK,2022-10-02 20:48:47,25.1216,62.3254,79.74,80,0,6.8
413,Mercedes,AR,2022-10-02 20:48:48,-34.6515,-59.4307,81.03,27,71,9.73
414,Sandovo,RU,2022-10-02 20:48:49,58.4602,36.4128,42.84,95,100,7.67
415,Palmas Bellas,PA,2022-10-02 20:48:49,9.2319,-80.0867,86.34,82,100,4.43
416,Boyolangu,ID,2022-10-02 20:48:50,-8.1181,111.8935,75.4,92,100,4.32
417,Hohhot,CN,2022-10-02 20:48:50,40.8106,111.6522,48.49,76,40,20.13
418,Ambulu,ID,2022-10-02 20:48:50,-8.345,113.6058,75.78,91,97,0.87
419,Mitu,CO,2022-10-02 20:48:51,1.1983,-70.1733,81.36,70,100,3.42
420,Kavaratti,IN,2022-10-02 20:48:51,10.5669,72.642,80.02,80,100,11.77
421,Panambi,BR,2022-10-02 20:48:52,-28.2925,-53.5017,64.4,74,0,6.2
422,Laizhou,CN,2022-10-02 20:48:52,37.1717,119.9214,69.46,93,97,2.62
423,Mecca,SA,2022-10-02 20:48:53,21.4267,39.8261,81.5,49,0,1.52
424,Ilulissat,GL,2022-10-02 20:48:53,69.2167,-51.1,33.82,80,75,1.14
425,Lata,PT,2022-10-02 20:48:54,40.1629,-8.3327,67.08,40,1,3.04
426,Mogadishu,SO,2022-10-02 20:48:54,2.0371,45.3438,76.82,82,75,16.91
427,Rimbey,CA,2022-10-02 20:48:55,52.6334,-114.2353,70.63,38,4,11.07
428,Macara,EC,2022-10-02 20:48:55,-4.3833,-79.95,87.33,38,100,6.31
429,Shibata,JP,2022-10-02 20:48:55,37.95,139.3333,63.82,73,90,5.97
430,Kandrian,PG,2022-10-02 20:48:56,-6.2167,149.55,77.45,89,49,3.83
431,Aneho,TG,2022-10-02 20:48:57,6.2333,1.6,77.2,86,99,9.01
432,Birin,NP,2022-10-02 20:46:29,26.8865,88.0718,62.47,84,63,4.0
433,Tuatapere,NZ,2022-10-02 20:48:57,-46.1333,167.6833,44.26,88,100,12.8
434,Brainerd,US,2022-10-02 20:48:58,46.358,-94.2008,71.38,55,20,6.91
435,San,ML,2022-10-02 20:48:58,13.3034,-4.8956,80.37,72,91,7.18
436,Bahia De Caraquez,EC,2022-10-02 20:48:59,-0.6,-80.4167,75.38,75,74,9.82
437,Alofi,NU,2022-10-02 20:48:59,-19.0595,-169.9187,78.69,57,20,11.5
438,Frankfort,ZA,2022-10-02 20:45:32,-27.2667,28.4833,68.92,16,0,6.22
439,Leninskoye,KZ,2022-10-02 20:49:00,41.7589,69.3864,57.29,28,39,2.19
440,Dodge City,US,2022-10-02 20:47:02,37.7528,-100.0171,85.23,19,0,12.66
441,Marystown,CA,2022-10-02 20:49:00,47.1666,-55.1483,49.71,50,100,12.8
442,Bembereke,BJ,2022-10-02 20:49:01,10.2283,2.6634,73.27,85,42,2.86
443,Basco,PH,2022-10-02 20:49:01,20.4487,121.9702,83.61,77,97,18.39
444,Wajid,SO,2022-10-02 20:49:02,3.8093,43.2471,74.39,66,97,21.79
445,Havre-Saint-Pierre,CA,2022-10-02 20:49:02,50.2334,-63.5986,50.36,34,0,12.66
446,Carballo,ES,2022-10-02 20:49:03,43.213,-8.691,63.82,97,99,1.03
447,Hashtrud,IR,2022-10-02 20:49:04,37.4779,47.0508,57.94,38,0,2.8
448,Gueret,FR,2022-10-02 20:49:05,46.1667,1.8667,50.77,94,10,2.48
449,Kyzyl-Suu,KG,2022-10-02 20:49:06,42.3414,78.0056,46.98,48,34,4.56
450,Itaituba,BR,2022-10-02 20:48:34,-4.2761,-55.9836,91.56,55,20,9.22
451,Altay,CN,2022-10-02 20:49:06,47.8667,88.1167,30.9,34,0,7.4
452,Brasilia,BR,2022-10-02 20:45:14,-15.7797,-47.9297,77.92,44,75,8.05
453,Fereydun Kenar,IR,2022-10-02 20:49:07,36.6864,52.5225,72.82,73,0,4.61
454,Winslow,US,2022-10-02 20:47:32,35.0242,-110.6974,80.78,29,20,9.22
455,Caravelas,BR,2022-10-02 20:49:08,-17.7125,-39.2481,73.96,84,20,8.05
456,Brownfield,US,2022-10-02 20:49:13,33.1812,-102.2744,81.95,26,6,10.13
457,Strathmore,CA,2022-10-02 20:49:14,51.0501,-113.3852,74.35,36,0,6.33
458,Lawrence,US,2022-10-02 20:46:28,38.9717,-95.2353,83.7,19,0,1.99
459,Altos,BR,2022-10-02 20:49:15,-5.0381,-42.46,95.31,25,54,4.03
460,Plyussa,RU,2022-10-02 20:49:15,58.4308,29.3654,42.33,94,100,6.93
461,Auki,SB,2022-10-02 20:49:16,-8.7676,160.7034,80.1,82,28,3.11
462,Murmashi,RU,2022-10-02 20:49:16,68.8154,32.8115,39.61,100,75,4.47
463,San Javier,ES,2022-10-02 20:49:17,37.8063,-0.8374,72.12,75,0,5.75
464,Fortuna,US,2022-10-02 20:49:17,40.5982,-124.1573,61.66,73,21,6.93
465,Garbolovo,RU,2022-10-02 20:49:18,60.3413,30.4955,42.3,90,97,5.7
466,Am Timan,TD,2022-10-02 20:49:18,11.0297,20.2827,70.07,88,100,15.55
467,Benguela,AO,2022-10-02 20:47:30,-12.5763,13.4055,71.73,80,64,2.91
468,Skjervoy,NO,2022-10-02 20:49:19,70.0311,20.9714,44.96,66,79,2.28
469,Faxinal,BR,2022-10-02 20:49:19,-24.0003,-51.3194,66.07,84,42,1.72
470,Erzurum,TR,2022-10-02 20:49:20,40.0,41.5,44.28,37,100,1.28
471,Gazanjyk,TM,2022-10-02 20:49:20,39.2446,55.5154,57.83,14,0,14.63
472,Campoverde,PE,2022-10-02 20:49:21,-8.4753,-74.8058,92.89,32,82,3.04
473,Berlevag,NO,2022-10-02 20:49:22,70.8578,29.0864,40.8,93,100,0.0
474,Churapcha,RU,2022-10-02 20:49:22,62.0025,132.4325,21.36,91,99,7.81
475,Nioro,GM,2022-10-02 20:49:22,13.35,-15.75,78.49,86,100,5.23
476,Mokrousovo,RU,2022-10-02 20:49:23,55.8103,66.7653,38.41,50,100,10.04
477,Zhezkazgan,KZ,2022-10-02 20:49:23,47.8043,67.7144,37.8,32,0,11.01
478,Axim,GH,2022-10-02 20:45:10,4.8699,-2.2405,75.63,89,20,4.9
479,Richards Bay,ZA,2022-10-02 20:49:24,-28.783,32.0377,68.9,95,2,4.9
480,Asau,RO,2022-10-02 20:49:25,46.4333,26.4,47.32,72,40,8.37
481,Turukhansk,RU,2022-10-02 20:49:25,65.8167,87.9833,28.92,80,99,8.77
482,Ushtobe,KZ,2022-10-02 20:49:25,45.2514,77.9838,38.93,48,0,10.22
483,Solano,US,2022-10-02 20:49:26,38.2333,-121.9511,80.26,45,0,18.41
484,Teahupoo,PF,2022-10-02 20:49:27,-17.8333,-149.2667,76.96,77,97,12.35
485,Sorong,ID,2022-10-02 20:46:19,-0.8833,131.25,77.0,88,100,5.39
486,Blyznyuky,UA,2022-10-02 20:49:27,48.8578,36.5551,53.15,83,100,16.6
487,Unhel,IN,2022-10-02 20:49:28,23.3333,75.5667,71.74,73,4,7.14
488,Vila,PT,2022-10-02 20:49:28,42.0304,-8.1588,59.88,75,96,3.6
489,Half Moon Bay,US,2022-10-02 20:45:36,37.4636,-122.4286,79.41,58,0,10.36
490,Soldotna,US,2022-10-02 20:49:29,60.4878,-151.0583,46.42,95,100,3.44
491,Amahai,ID,2022-10-02 20:49:29,-3.3333,128.9167,77.11,85,75,3.58
492,Pontianak,ID,2022-10-02 20:46:09,-0.0333,109.3333,73.38,100,75,1.14
493,Mozelos,PT,2022-10-02 20:49:30,41.8677,-8.3978,69.42,57,88,4.72
494,Emirdag,TR,2022-10-02 20:49:30,39.0197,31.15,54.54,73,7,3.74
495,Labuhan,ID,2022-10-02 20:49:31,-6.8844,112.2051,78.6,83,100,6.33
496,Praya,CV,2022-10-02 20:48:20,14.9215,-23.5087,79.34,69,75,13.8
497,Katherine,AU,2022-10-02 20:49:32,-14.4667,132.2667,79.12,57,93,5.75
498,Zajecar,RS,2022-10-02 20:49:32,43.9036,22.2641,52.45,74,5,4.41
499,Noumea,NC,2022-10-02 20:49:33,-22.2763,166.4572,73.99,99,100,6.67
500,Payo,ID,2022-10-02 20:49:33,-3.7508,103.6372,71.44,98,70,1.5
501,Chake Chake,TZ,2022-10-02 20:49:33,-5.2459,39.7666,73.4,80,11,10.36
502,Omsukchan,RU,2022-10-02 20:49:34,62.5333,155.8,14.54,96,95,3.62
503,Mezen,RU,2022-10-02 20:49:39,65.8522,44.24,38.98,87,100,4.5
504,Farafangana,MG,2022-10-02 20:49:40,-22.8167,47.8333,67.6,81,10,8.03
505,Spirit River,CA,2022-10-02 20:49:40,55.7833,-118.8361,66.45,31,27,3.15
506,Vardo,NO,2022-10-02 20:49:41,70.3705,31.1107,42.78,87,100,2.3
507,Ghidfalau,RO,2022-10-02 20:49:41,45.9,25.85,52.86,86,49,8.34
508,San Juan,AR,2022-10-02 20:46:54,-31.5375,-68.5364,83.23,20,0,16.08
509,Matli,PK,2022-10-02 20:49:42,25.0431,68.6557,77.63,73,0,10.02
510,Plerin,FR,2022-10-02 20:49:43,48.5425,-2.7798,60.21,97,75,11.5
511,Stolin,BY,2022-10-02 20:49:43,51.8912,26.846,48.13,94,100,13.31
512,Taunggyi,MM,2022-10-02 20:49:44,20.7833,97.0333,62.8,99,100,3.18
513,Francia,HN,2022-10-02 20:49:44,15.85,-85.5833,82.38,78,97,4.25
514,Kibala,TD,2022-10-02 20:49:44,9.1104,18.3463,74.46,92,89,2.84
515,Xuanzhou,CN,2022-10-02 20:49:46,30.9525,118.7553,80.35,63,1,4.97
516,Isla Vista,US,2022-10-02 20:49:46,34.4133,-119.861,81.25,65,0,11.5
517,Kijang,KR,2022-10-02 20:49:47,35.2442,129.2139,74.93,91,68,7.54
518,Yakeshi,CN,2022-10-02 20:49:47,49.2833,120.7333,25.61,50,70,6.08
519,Maltahohe,NA,2022-10-02 20:49:48,-24.8333,16.9833,76.21,8,1,9.42
520,Foam Lake,CA,2022-10-02 20:45:37,51.65,-103.5343,66.22,40,6,5.86
521,Luau,AO,2022-10-02 20:49:48,-10.7073,22.2247,74.68,51,94,5.73
522,Lluta,PE,2022-10-02 20:49:49,-16.0147,-72.0142,60.06,18,69,9.64
523,Loa Janan,ID,2022-10-02 20:49:49,-0.583,117.095,73.36,98,100,1.23
524,Lazaro Cardenas,MX,2022-10-02 20:45:13,17.9583,-102.2,81.19,80,79,5.03
525,Ballitoville,ZA,2022-10-02 20:45:24,-29.539,31.2144,71.17,88,100,3.44
526,Peniche,PT,2022-10-02 20:49:50,39.3558,-9.3811,71.29,65,2,14.09
527,Traverse City,US,2022-10-02 20:44:59,44.7631,-85.6206,64.51,51,20,8.05
528,Mizan Teferi,ET,2022-10-02 20:49:51,6.9833,35.5833,59.58,97,66,2.46
529,Chenzhou,CN,2022-10-02 20:49:51,25.8,113.0333,75.36,78,1,4.63
530,Guaymas,MX,2022-10-02 20:49:51,27.9333,-110.9,91.45,44,0,7.36
531,Ust-Ordynskiy,RU,2022-10-02 20:49:52,52.805,104.7508,28.8,84,100,10.63
532,Menongue,AO,2022-10-02 20:49:52,-14.6585,17.691,66.94,27,34,4.29
533,San Miguelito,PA,2022-10-02 20:49:53,9.0333,-79.5,87.89,70,40,5.99
534,Marzuq,YE,2022-10-02 20:49:53,14.4,46.4667,74.89,51,14,4.5
535,Goes,NL,2022-10-02 20:49:54,51.5042,3.8889,58.98,89,0,7.23
536,Mareeba,AU,2022-10-02 20:49:54,-17.0,145.4333,68.72,93,59,1.79
537,Victor Harbor,AU,2022-10-02 20:49:54,-35.5667,138.6167,60.67,60,100,8.28
538,Belmonte,BR,2022-10-02 20:49:55,-15.8631,-38.8828,74.7,88,20,5.37
539,Sao Francisco Do Sul,BR,2022-10-02 20:49:56,-26.2433,-48.6381,71.51,73,75,4.61
540,Finschhafen,PG,2022-10-02 20:49:56,-6.6024,147.8681,80.58,76,9,7.14
541,Comodoro Rivadavia,AR,2022-10-02 20:49:56,-45.8667,-67.5,51.66,62,0,19.57
542,Lamu,KE,2022-10-02 20:49:57,-2.2717,40.902,75.42,75,67,16.17
543,Rio Gallegos,AR,2022-10-02 20:49:57,-51.6226,-69.2181,57.25,35,0,17.27
544,Burnie,AU,2022-10-02 20:49:58,-41.0667,145.9167,50.92,80,97,2.64
545,Sao Joao Da Barra,BR,2022-10-02 20:49:58,-21.6403,-41.0511,77.09,86,45,8.08
546,Limburg,NL,2022-10-02 20:49:59,51.25,6.0,54.73,88,0,5.73
547,Jinchang,CN,2022-10-02 20:49:59,38.4953,102.1739,46.18,41,96,7.76
548,Isangel,VU,2022-10-02 20:49:59,-19.55,169.2667,78.91,83,11,5.75
549,Krasnyye Tkachi,RU,2022-10-02 20:50:00,57.4926,39.7563,46.22,96,100,5.84
550,Pangnirtung,CA,2022-10-02 20:50:01,66.1451,-65.7125,35.6,55,20,11.5
551,Nordfjordeid,NO,2022-10-02 20:50:06,61.9063,5.9915,50.68,87,75,3.44
552,Cogua,CO,2022-10-02 20:50:07,5.0605,-73.9792,63.68,61,75,7.7
553,Harrison,US,2022-10-02 20:50:07,30.4091,-89.0436,86.11,28,0,9.22
554,Waingapu,ID,2022-10-02 20:50:08,-9.6567,120.2641,78.8,82,58,1.74
555,Koslan,RU,2022-10-02 20:50:09,63.4564,48.8989,42.82,99,100,4.9
556,San Fernando,PH,2022-10-02 20:50:09,15.0286,120.6898,80.33,86,99,6.13
557,Callaguip,PH,2022-10-02 20:50:10,18.0714,120.4867,78.84,75,15,5.37
558,Kushima,JP,2022-10-02 20:50:11,31.4583,131.2333,70.0,85,24,4.36
559,Lavras Da Mangabeira,BR,2022-10-02 20:50:11,-6.7533,-38.9644,86.45,22,9,5.53
560,Kabare,CD,2022-10-02 20:50:12,-2.4683,28.8242,62.64,89,100,2.28
561,Brookhaven,US,2022-10-02 20:50:12,31.5791,-90.4407,83.25,33,0,8.72
562,Moose Factory,CA,2022-10-02 20:50:13,51.2585,-80.6094,51.8,46,0,11.5
563,Saint-Joseph,RE,2022-10-02 20:50:13,-21.3667,55.6167,65.21,77,18,9.35
564,Jorpeland,NO,2022-10-02 20:50:14,59.0225,6.0408,53.73,90,35,11.23
565,Praia Da Vitoria,PT,2022-10-02 20:50:15,38.7333,-27.0667,71.76,100,75,17.49
566,Daru,PG,2022-10-02 20:50:15,-9.0763,143.2092,79.29,88,89,11.1
567,Biak,ID,2022-10-02 20:50:16,-0.9131,122.8766,76.15,83,84,1.07
568,Rocha,UY,2022-10-02 20:50:16,-34.4833,-54.3333,59.67,75,5,11.27
569,Tura,IN,2022-10-02 20:50:16,25.5198,90.2201,73.2,97,100,2.93
570,Gonbad-E Qabus,IR,2022-10-02 20:50:17,37.25,55.1672,71.58,46,0,4.38
571,Abu Kamal,SY,2022-10-02 20:50:18,34.4506,40.9171,81.21,20,0,7.99
572,Akdepe,TM,2022-10-02 20:50:18,42.0551,59.3788,44.69,24,2,8.9
573,Plettenberg Bay,ZA,2022-10-02 20:50:19,-34.0527,23.3716,62.87,63,0,10.36
